"","fulcrum_parent_id","date","fire_scar","site","plot","location","location_other","site_notes","plant_species","plant_species_other","plant_species_cover","veg_cover_notes","photos"
"129","0af66da9-3731-48c6-a28a-12d96c86a79d","2024-08-03","Teklanika ","Tekl1","B","6 m",NA,"","Vaccinium vitis-idaea","",0.1,"","725b2ca7-7b9e-4ddb-b9fa-75dbabbab5dd"
"130","0af66da9-3731-48c6-a28a-12d96c86a79d","2024-08-03","Teklanika ","Tekl1","B","6 m",NA,"","Vaccinium uliginosum","",2,"","725b2ca7-7b9e-4ddb-b9fa-75dbabbab5dd"
"131","0af66da9-3731-48c6-a28a-12d96c86a79d","2024-08-03","Teklanika ","Tekl1","B","6 m",NA,"","Coarse woody debris","",2,"","725b2ca7-7b9e-4ddb-b9fa-75dbabbab5dd"
"132","0af66da9-3731-48c6-a28a-12d96c86a79d","2024-08-03","Teklanika ","Tekl1","B","6 m",NA,"","Equisetum arvense","",0.1,"","725b2ca7-7b9e-4ddb-b9fa-75dbabbab5dd"
"133","0b57b083-2613-421e-921b-9e1a2d8da809","2024-07-18","Lost Horse","LoHo5","C","9 m",NA,"","Salix spp","",3,"","4c336411-f3d9-40ee-90c0-fe9feec6d771"
"134","0b57b083-2613-421e-921b-9e1a2d8da809","2024-07-18","Lost Horse","LoHo5","C","9 m",NA,"","Coarse woody debris","",1,"","4c336411-f3d9-40ee-90c0-fe9feec6d771"
"135","0b57b083-2613-421e-921b-9e1a2d8da809","2024-07-18","Lost Horse","LoHo5","C","9 m",NA,"","Fine Woody Debris","",1,"","4c336411-f3d9-40ee-90c0-fe9feec6d771"
"136","0b9068b6-5046-4567-bda6-9d4ffd737ca6","2024-08-04","Munson Creek","MuCr4","A","3 m",NA,"","Vaccinium vitis-idaea","",0.1,"","bbe28f19-bbbb-4d24-bdcf-e5955cb33baf"
"137","0b9068b6-5046-4567-bda6-9d4ffd737ca6","2024-08-04","Munson Creek","MuCr4","A","3 m",NA,"","Picea mariana","",0.1,"","bbe28f19-bbbb-4d24-bdcf-e5955cb33baf"
"138","0b9068b6-5046-4567-bda6-9d4ffd737ca6","2024-08-04","Munson Creek","MuCr4","A","3 m",NA,"","Epilobium angustifolium [Chamerion angustifolium]","",15,"","bbe28f19-bbbb-4d24-bdcf-e5955cb33baf"
"139","0b9068b6-5046-4567-bda6-9d4ffd737ca6","2024-08-04","Munson Creek","MuCr4","A","3 m",NA,"","Coarse woody debris","",6,"","bbe28f19-bbbb-4d24-bdcf-e5955cb33baf"
"140","0b9068b6-5046-4567-bda6-9d4ffd737ca6","2024-08-04","Munson Creek","MuCr4","A","3 m",NA,"","Fine Woody Debris","",1,"","bbe28f19-bbbb-4d24-bdcf-e5955cb33baf"
"141","0b9068b6-5046-4567-bda6-9d4ffd737ca6","2024-08-04","Munson Creek","MuCr4","A","3 m",NA,"","Ledum palustre subsp. decumbens [Rhododendron tomentosum]","",0.1,"","bbe28f19-bbbb-4d24-bdcf-e5955cb33baf"
"142","0c80c56c-01bd-4098-83be-df0c62daa81b","2024-07-15","Lost Horse","LoHo1","B","3 m",NA,"","Coarse woody debris","",7,"","ec2d29d4-cfdb-4dea-a112-c9e136cc2dea"
"143","0c80c56c-01bd-4098-83be-df0c62daa81b","2024-07-15","Lost Horse","LoHo1","B","3 m",NA,"","Fine Woody Debris","",2,"","ec2d29d4-cfdb-4dea-a112-c9e136cc2dea"
"144","0c80c56c-01bd-4098-83be-df0c62daa81b","2024-07-15","Lost Horse","LoHo1","B","3 m",NA,"","Vaccinium uliginosum","",0.1,"","ec2d29d4-cfdb-4dea-a112-c9e136cc2dea"
"145","0cc8802e-3861-486d-be01-a669192e1cb1","2024-07-23","Hess Creek","HeCr4","B","3 m",NA,"","Rubus chamaemorus","",3,"","9fc6f98b-715a-4d25-b8f1-34bc8441549f"
"146","0cc8802e-3861-486d-be01-a669192e1cb1","2024-07-23","Hess Creek","HeCr4","B","3 m",NA,"","Salix spp","",3,"","9fc6f98b-715a-4d25-b8f1-34bc8441549f"
"147","0cc8802e-3861-486d-be01-a669192e1cb1","2024-07-23","Hess Creek","HeCr4","B","3 m",NA,"","Vaccinium vitis-idaea","",1,"","9fc6f98b-715a-4d25-b8f1-34bc8441549f"
"148","0cc8802e-3861-486d-be01-a669192e1cb1","2024-07-23","Hess Creek","HeCr4","B","3 m",NA,"","Vaccinium uliginosum","",3,"","9fc6f98b-715a-4d25-b8f1-34bc8441549f"
"149","0cc8802e-3861-486d-be01-a669192e1cb1","2024-07-23","Hess Creek","HeCr4","B","3 m",NA,"","","Carex spp",0.1,"","9fc6f98b-715a-4d25-b8f1-34bc8441549f"
"150","0cc8802e-3861-486d-be01-a669192e1cb1","2024-07-23","Hess Creek","HeCr4","B","3 m",NA,"","Calamagrostis canadensis","",4,"","9fc6f98b-715a-4d25-b8f1-34bc8441549f"
"151","0cc8802e-3861-486d-be01-a669192e1cb1","2024-07-23","Hess Creek","HeCr4","B","3 m",NA,"","Ledum palustre subsp. groenlandicum [Rhododendron groenlandicum]","",17,"","9fc6f98b-715a-4d25-b8f1-34bc8441549f"
"152","0cc8802e-3861-486d-be01-a669192e1cb1","2024-07-23","Hess Creek","HeCr4","B","3 m",NA,"","Arctostaphylos rubra [Arctous rubra]","",25,"","9fc6f98b-715a-4d25-b8f1-34bc8441549f"
"153","0cc8802e-3861-486d-be01-a669192e1cb1","2024-07-23","Hess Creek","HeCr4","B","3 m",NA,"","Equisetum scirpoides","",3,"","9fc6f98b-715a-4d25-b8f1-34bc8441549f"
"154","0cc8802e-3861-486d-be01-a669192e1cb1","2024-07-23","Hess Creek","HeCr4","B","3 m",NA,"","Equisetum arvense","",1,"","9fc6f98b-715a-4d25-b8f1-34bc8441549f"
"155","0cc8802e-3861-486d-be01-a669192e1cb1","2024-07-23","Hess Creek","HeCr4","B","3 m",NA,"","Coarse woody debris","",6,"","9fc6f98b-715a-4d25-b8f1-34bc8441549f"
"156","0cc8802e-3861-486d-be01-a669192e1cb1","2024-07-23","Hess Creek","HeCr4","B","3 m",NA,"","Fine Woody Debris","",2,"","9fc6f98b-715a-4d25-b8f1-34bc8441549f"
"157","0cc8802e-3861-486d-be01-a669192e1cb1","2024-07-23","Hess Creek","HeCr4","B","3 m",NA,"","","Grass litter",2,"","9fc6f98b-715a-4d25-b8f1-34bc8441549f"
"158","0cc8802e-3861-486d-be01-a669192e1cb1","2024-07-23","Hess Creek","HeCr4","B","3 m",NA,"","Betula neoalaskana","",0.1,"","9fc6f98b-715a-4d25-b8f1-34bc8441549f"
"159","0cc8802e-3861-486d-be01-a669192e1cb1","2024-07-23","Hess Creek","HeCr4","B","3 m",NA,"","Picea mariana","",0.1,"","9fc6f98b-715a-4d25-b8f1-34bc8441549f"
"160","0da2e27d-a303-4279-99f1-e695c3930160","2024-08-01","Munson Creek","MuCr2","C","6 m",NA,"","Epilobium angustifolium [Chamerion angustifolium]","",2,"","e3a935a6-e3be-4852-9a2b-af51a985e182"
"161","0da2e27d-a303-4279-99f1-e695c3930160","2024-08-01","Munson Creek","MuCr2","C","6 m",NA,"","Ledum palustre subsp. groenlandicum [Rhododendron groenlandicum]","",1,"","e3a935a6-e3be-4852-9a2b-af51a985e182"
"162","0da2e27d-a303-4279-99f1-e695c3930160","2024-08-01","Munson Creek","MuCr2","C","6 m",NA,"","Calamagrostis canadensis","",3,"","e3a935a6-e3be-4852-9a2b-af51a985e182"
"163","0da2e27d-a303-4279-99f1-e695c3930160","2024-08-01","Munson Creek","MuCr2","C","6 m",NA,"","Coarse woody debris","",2,"","e3a935a6-e3be-4852-9a2b-af51a985e182"
"164","0da2e27d-a303-4279-99f1-e695c3930160","2024-08-01","Munson Creek","MuCr2","C","6 m",NA,"","Fine Woody Debris","",0.1,"","e3a935a6-e3be-4852-9a2b-af51a985e182"
"165","0da2e27d-a303-4279-99f1-e695c3930160","2024-08-01","Munson Creek","MuCr2","C","6 m",NA,"","Polygonum alpinum","",1,"","e3a935a6-e3be-4852-9a2b-af51a985e182"
"166","0da2e27d-a303-4279-99f1-e695c3930160","2024-08-01","Munson Creek","MuCr2","C","6 m",NA,"","Picea mariana","",0.1,"","e3a935a6-e3be-4852-9a2b-af51a985e182"
"167","0da2e27d-a303-4279-99f1-e695c3930160","2024-08-01","Munson Creek","MuCr2","C","6 m",NA,"","Vaccinium vitis-idaea","",0.1,"","e3a935a6-e3be-4852-9a2b-af51a985e182"
"168","0da2e27d-a303-4279-99f1-e695c3930160","2024-08-01","Munson Creek","MuCr2","C","6 m",NA,"","Betula nana","",0.1,"","e3a935a6-e3be-4852-9a2b-af51a985e182"
"169","0dc7d05c-3314-4726-9e99-21c16738efc6","2024-08-01","Munson Creek","MuCr3","B","3 m",NA,"","Vaccinium vitis-idaea","",0.1,"","1b39614c-9e34-4320-a535-0ae109f5295a"
"170","0dc7d05c-3314-4726-9e99-21c16738efc6","2024-08-01","Munson Creek","MuCr3","B","3 m",NA,"","Eriophorum vaginatum","",4,"","1b39614c-9e34-4320-a535-0ae109f5295a"
"171","0dc7d05c-3314-4726-9e99-21c16738efc6","2024-08-01","Munson Creek","MuCr3","B","3 m",NA,"","Carex spp","",1,"","1b39614c-9e34-4320-a535-0ae109f5295a"
"172","0dc7d05c-3314-4726-9e99-21c16738efc6","2024-08-01","Munson Creek","MuCr3","B","3 m",NA,"","Equisetum sylvaticum","",0.1,"","1b39614c-9e34-4320-a535-0ae109f5295a"
"173","0dc7d05c-3314-4726-9e99-21c16738efc6","2024-08-01","Munson Creek","MuCr3","B","3 m",NA,"","Betula neoalaskana","",0.1,"","1b39614c-9e34-4320-a535-0ae109f5295a"
"174","0dc7d05c-3314-4726-9e99-21c16738efc6","2024-08-01","Munson Creek","MuCr3","B","3 m",NA,"","Calamagrostis canadensis","",7,"","1b39614c-9e34-4320-a535-0ae109f5295a"
"175","0dc7d05c-3314-4726-9e99-21c16738efc6","2024-08-01","Munson Creek","MuCr3","B","3 m",NA,"","","Grass litter",6,"","1b39614c-9e34-4320-a535-0ae109f5295a"
"176","0dc7d05c-3314-4726-9e99-21c16738efc6","2024-08-01","Munson Creek","MuCr3","B","3 m",NA,"","Coarse woody debris","",3,"","1b39614c-9e34-4320-a535-0ae109f5295a"
"177","0dc7d05c-3314-4726-9e99-21c16738efc6","2024-08-01","Munson Creek","MuCr3","B","3 m",NA,"","Fine Woody Debris","",2,"","1b39614c-9e34-4320-a535-0ae109f5295a"
"178","0dc7d05c-3314-4726-9e99-21c16738efc6","2024-08-01","Munson Creek","MuCr3","B","3 m",NA,"","Ledum palustre subsp. groenlandicum [Rhododendron groenlandicum]","",2,"","1b39614c-9e34-4320-a535-0ae109f5295a"
"179","0dc7d05c-3314-4726-9e99-21c16738efc6","2024-08-01","Munson Creek","MuCr3","B","3 m",NA,"","Ledum palustre subsp. decumbens [Rhododendron tomentosum]","",2,"","1b39614c-9e34-4320-a535-0ae109f5295a"
"180","0de5825f-d15b-4aad-b307-d5ed3b0e25d7","2024-07-14","Haystack","Hays2","C","3 m",NA,"","Betula nana","",1,"","6b29640d-603d-414d-9bc9-b892f69d5569"
"181","0de5825f-d15b-4aad-b307-d5ed3b0e25d7","2024-07-14","Haystack","Hays2","C","3 m",NA,"","Calamagrostis canadensis","",70,"","6b29640d-603d-414d-9bc9-b892f69d5569"
"182","0de5825f-d15b-4aad-b307-d5ed3b0e25d7","2024-07-14","Haystack","Hays2","C","3 m",NA,"","Coarse woody debris","",20,"","6b29640d-603d-414d-9bc9-b892f69d5569"
"183","0de5825f-d15b-4aad-b307-d5ed3b0e25d7","2024-07-14","Haystack","Hays2","C","3 m",NA,"","Vaccinium vitis-idaea","",3,"","6b29640d-603d-414d-9bc9-b892f69d5569"
"184","0de5825f-d15b-4aad-b307-d5ed3b0e25d7","2024-07-14","Haystack","Hays2","C","3 m",NA,"","Cornus canadensis","",8,"","6b29640d-603d-414d-9bc9-b892f69d5569"
"185","0de5825f-d15b-4aad-b307-d5ed3b0e25d7","2024-07-14","Haystack","Hays2","C","3 m",NA,"","Vaccinium uliginosum","",1,"","6b29640d-603d-414d-9bc9-b892f69d5569"
"186","0de5825f-d15b-4aad-b307-d5ed3b0e25d7","2024-07-14","Haystack","Hays2","C","3 m",NA,"","Spiraea beauverdiana (stevenii)","",2,"","6b29640d-603d-414d-9bc9-b892f69d5569"
"187","0de5825f-d15b-4aad-b307-d5ed3b0e25d7","2024-07-14","Haystack","Hays2","C","3 m",NA,"","Epilobium angustifolium [Chamerion angustifolium]","",2,"","6b29640d-603d-414d-9bc9-b892f69d5569"
"188","0de5825f-d15b-4aad-b307-d5ed3b0e25d7","2024-07-14","Haystack","Hays2","C","3 m",NA,"","Fine Woody Debris","",2,"","6b29640d-603d-414d-9bc9-b892f69d5569"
"189","0e149005-d8ce-40c5-b488-858e0a21a1fb","2024-08-05","Dry Creek","DrCr3","A","3 m",NA,"","Coarse woody debris","",2,"","256a533b-007a-497e-a1fc-adb03d76d52d"
"190","0e149005-d8ce-40c5-b488-858e0a21a1fb","2024-08-05","Dry Creek","DrCr3","A","3 m",NA,"","Vaccinium vitis-idaea","",0.1,"","256a533b-007a-497e-a1fc-adb03d76d52d"
"191","0e149005-d8ce-40c5-b488-858e0a21a1fb","2024-08-05","Dry Creek","DrCr3","A","3 m",NA,"","Rubus chamaemorus","",0.1,"","256a533b-007a-497e-a1fc-adb03d76d52d"
"192","0e149005-d8ce-40c5-b488-858e0a21a1fb","2024-08-05","Dry Creek","DrCr3","A","3 m",NA,"","Eriophorum vaginatum","",27,"","256a533b-007a-497e-a1fc-adb03d76d52d"
"193","0e149005-d8ce-40c5-b488-858e0a21a1fb","2024-08-05","Dry Creek","DrCr3","A","3 m",NA,"","Fine Woody Debris","",0.1,"","256a533b-007a-497e-a1fc-adb03d76d52d"
"194","0e149005-d8ce-40c5-b488-858e0a21a1fb","2024-08-05","Dry Creek","DrCr3","A","3 m",NA,"","Ledum palustre subsp. groenlandicum [Rhododendron groenlandicum]","",22,"","256a533b-007a-497e-a1fc-adb03d76d52d"
"195","0e149005-d8ce-40c5-b488-858e0a21a1fb","2024-08-05","Dry Creek","DrCr3","A","3 m",NA,"","Calamagrostis canadensis","",3,"","256a533b-007a-497e-a1fc-adb03d76d52d"
"196","0e149005-d8ce-40c5-b488-858e0a21a1fb","2024-08-05","Dry Creek","DrCr3","A","3 m",NA,"","","Grass litter",2,"","256a533b-007a-497e-a1fc-adb03d76d52d"
"197","0e149005-d8ce-40c5-b488-858e0a21a1fb","2024-08-05","Dry Creek","DrCr3","A","3 m",NA,"","Vaccinium uliginosum","",0.1,"","256a533b-007a-497e-a1fc-adb03d76d52d"
"198","0e149005-d8ce-40c5-b488-858e0a21a1fb","2024-08-05","Dry Creek","DrCr3","A","3 m",NA,"","Picea mariana","",0.1,"","256a533b-007a-497e-a1fc-adb03d76d52d"
"199","0e5eff1e-0aee-4ef4-b973-5d94304730fc","2024-08-02","Teklanika ","Tekl5","B","6 m",NA,"","Vaccinium vitis-idaea","",1,"","5d8d5565-81d4-4ad9-839a-1e3dd1f92478"
"200","0e5eff1e-0aee-4ef4-b973-5d94304730fc","2024-08-02","Teklanika ","Tekl5","B","6 m",NA,"","Rubus chamaemorus","",0.1,"","5d8d5565-81d4-4ad9-839a-1e3dd1f92478"
"201","0e5eff1e-0aee-4ef4-b973-5d94304730fc","2024-08-02","Teklanika ","Tekl5","B","6 m",NA,"","Vaccinium uliginosum","",3,"","5d8d5565-81d4-4ad9-839a-1e3dd1f92478"
"202","0e5eff1e-0aee-4ef4-b973-5d94304730fc","2024-08-02","Teklanika ","Tekl5","B","6 m",NA,"","Ledum palustre subsp. groenlandicum [Rhododendron groenlandicum]","",3,"","5d8d5565-81d4-4ad9-839a-1e3dd1f92478"
"203","0e5eff1e-0aee-4ef4-b973-5d94304730fc","2024-08-02","Teklanika ","Tekl5","B","6 m",NA,"","","Solidago spp",6,"","5d8d5565-81d4-4ad9-839a-1e3dd1f92478"
"204","0e5eff1e-0aee-4ef4-b973-5d94304730fc","2024-08-02","Teklanika ","Tekl5","B","6 m",NA,"","Coarse woody debris","",0.1,"","5d8d5565-81d4-4ad9-839a-1e3dd1f92478"
"205","0e5eff1e-0aee-4ef4-b973-5d94304730fc","2024-08-02","Teklanika ","Tekl5","B","6 m",NA,"","Calamagrostis canadensis","",0.1,"","5d8d5565-81d4-4ad9-839a-1e3dd1f92478"
"206","0e5eff1e-0aee-4ef4-b973-5d94304730fc","2024-08-02","Teklanika ","Tekl5","B","6 m",NA,"","Carex spp","",0.1,"","5d8d5565-81d4-4ad9-839a-1e3dd1f92478"
"207","0e5eff1e-0aee-4ef4-b973-5d94304730fc","2024-08-02","Teklanika ","Tekl5","B","6 m",NA,"","Equisetum pratense","",4,"","5d8d5565-81d4-4ad9-839a-1e3dd1f92478"
"208","0e64b103-f8cc-430b-b11b-4c678dad8d56","2024-07-30","Nugget Creek","NuCr2","C","3 m",NA,"","Ledum palustre subsp. groenlandicum [Rhododendron groenlandicum]","",33,"","6d2fb5e3-67bc-4b93-925b-3a52f8a9d836"
"209","0e64b103-f8cc-430b-b11b-4c678dad8d56","2024-07-30","Nugget Creek","NuCr2","C","3 m",NA,"","Calamagrostis canadensis","",8,"","6d2fb5e3-67bc-4b93-925b-3a52f8a9d836"
"210","0e64b103-f8cc-430b-b11b-4c678dad8d56","2024-07-30","Nugget Creek","NuCr2","C","3 m",NA,"","Vaccinium vitis-idaea","",8,"","6d2fb5e3-67bc-4b93-925b-3a52f8a9d836"
"211","0e64b103-f8cc-430b-b11b-4c678dad8d56","2024-07-30","Nugget Creek","NuCr2","C","3 m",NA,"","Epilobium angustifolium [Chamerion angustifolium]","",1,"","6d2fb5e3-67bc-4b93-925b-3a52f8a9d836"
"212","0e64b103-f8cc-430b-b11b-4c678dad8d56","2024-07-30","Nugget Creek","NuCr2","C","3 m",NA,"","Coarse woody debris","",15,"","6d2fb5e3-67bc-4b93-925b-3a52f8a9d836"
"213","0e64b103-f8cc-430b-b11b-4c678dad8d56","2024-07-30","Nugget Creek","NuCr2","C","3 m",NA,"","Fine Woody Debris","",2,"","6d2fb5e3-67bc-4b93-925b-3a52f8a9d836"
"214","0e64b103-f8cc-430b-b11b-4c678dad8d56","2024-07-30","Nugget Creek","NuCr2","C","3 m",NA,"","","Grass litter",2,"","6d2fb5e3-67bc-4b93-925b-3a52f8a9d836"
"215","0e92efc2-33f3-4e22-bb5f-c7b2b8590ed4","2024-07-25","Haystack","HAYS5","B","6 m",NA,"","Calamagrostis canadensis","",4,"","5e106ef8-660a-4344-b423-055450b7136d"
"216","0e92efc2-33f3-4e22-bb5f-c7b2b8590ed4","2024-07-25","Haystack","HAYS5","B","6 m",NA,"","Salix spp","",6,"Rooted out of plot","5e106ef8-660a-4344-b423-055450b7136d"
"217","0e92efc2-33f3-4e22-bb5f-c7b2b8590ed4","2024-07-25","Haystack","HAYS5","B","6 m",NA,"","Coarse woody debris","",8,"","5e106ef8-660a-4344-b423-055450b7136d"
"218","0e92efc2-33f3-4e22-bb5f-c7b2b8590ed4","2024-07-25","Haystack","HAYS5","B","6 m",NA,"","Fine Woody Debris","",15,"","5e106ef8-660a-4344-b423-055450b7136d"
"219","0e92efc2-33f3-4e22-bb5f-c7b2b8590ed4","2024-07-25","Haystack","HAYS5","B","6 m",NA,"","Vaccinium vitis-idaea","",0.1,"","5e106ef8-660a-4344-b423-055450b7136d"
"220","0ef80f3f-ef83-43fc-924b-6ff6e8e6fff4","2024-07-30","Nugget Creek","NuCr1","A","3 m",NA,"","Salix spp","",70,"","c31e3730-ce8e-4a9e-be05-2f2e912d1251"
"221","0ef80f3f-ef83-43fc-924b-6ff6e8e6fff4","2024-07-30","Nugget Creek","NuCr1","A","3 m",NA,"","Coarse woody debris","",25,"","c31e3730-ce8e-4a9e-be05-2f2e912d1251"
"222","0ef80f3f-ef83-43fc-924b-6ff6e8e6fff4","2024-07-30","Nugget Creek","NuCr1","A","3 m",NA,"","Epilobium angustifolium [Chamerion angustifolium]","",2,"","c31e3730-ce8e-4a9e-be05-2f2e912d1251"
"223","0ef80f3f-ef83-43fc-924b-6ff6e8e6fff4","2024-07-30","Nugget Creek","NuCr1","A","3 m",NA,"","Carex spp","",1,"","c31e3730-ce8e-4a9e-be05-2f2e912d1251"
"224","0ef80f3f-ef83-43fc-924b-6ff6e8e6fff4","2024-07-30","Nugget Creek","NuCr1","A","3 m",NA,"","Fine Woody Debris","",1,"","c31e3730-ce8e-4a9e-be05-2f2e912d1251"
"225","0ef80f3f-ef83-43fc-924b-6ff6e8e6fff4","2024-07-30","Nugget Creek","NuCr1","A","3 m",NA,"","Betula neoalaskana","",0.1,"","c31e3730-ce8e-4a9e-be05-2f2e912d1251"
"226","0ef80f3f-ef83-43fc-924b-6ff6e8e6fff4","2024-07-30","Nugget Creek","NuCr1","A","3 m",NA,"","Picea mariana","",0.1,"","c31e3730-ce8e-4a9e-be05-2f2e912d1251"
"227","0ef80f3f-ef83-43fc-924b-6ff6e8e6fff4","2024-07-30","Nugget Creek","NuCr1","A","3 m",NA,"","Calamagrostis canadensis","",1,"","c31e3730-ce8e-4a9e-be05-2f2e912d1251"
"228","0f60e71e-18fb-407c-93b7-216725fbd490","2024-07-16","Shovel creek","ShCr1","A","3 m",NA,"","Vaccinium uliginosum","",8,"","1351e35e-f4b4-43fc-a930-f35e4ffbc97e"
"229","0f60e71e-18fb-407c-93b7-216725fbd490","2024-07-16","Shovel creek","ShCr1","A","3 m",NA,"","Vaccinium vitis-idaea","",4,"","1351e35e-f4b4-43fc-a930-f35e4ffbc97e"
"230","0f60e71e-18fb-407c-93b7-216725fbd490","2024-07-16","Shovel creek","ShCr1","A","3 m",NA,"","Oxycoccus microcarpos [Vaccinium oxycoccos]","",3,"","1351e35e-f4b4-43fc-a930-f35e4ffbc97e"
"231","0f60e71e-18fb-407c-93b7-216725fbd490","2024-07-16","Shovel creek","ShCr1","A","3 m",NA,"","Equisetum sylvaticum","",12,"","1351e35e-f4b4-43fc-a930-f35e4ffbc97e"
"232","0f60e71e-18fb-407c-93b7-216725fbd490","2024-07-16","Shovel creek","ShCr1","A","3 m",NA,"","Lycopodium annotinum","",0.1,"","1351e35e-f4b4-43fc-a930-f35e4ffbc97e"
"233","0f60e71e-18fb-407c-93b7-216725fbd490","2024-07-16","Shovel creek","ShCr1","A","3 m",NA,"","Ledum palustre subsp. groenlandicum [Rhododendron groenlandicum]","",60,"","1351e35e-f4b4-43fc-a930-f35e4ffbc97e"
"234","0f60e71e-18fb-407c-93b7-216725fbd490","2024-07-16","Shovel creek","ShCr1","A","3 m",NA,"","Coarse woody debris","",5,"","1351e35e-f4b4-43fc-a930-f35e4ffbc97e"
"235","0f60e71e-18fb-407c-93b7-216725fbd490","2024-07-16","Shovel creek","ShCr1","A","3 m",NA,"","Picea mariana","",0.1,"Very small, difficult to identify to species","1351e35e-f4b4-43fc-a930-f35e4ffbc97e"
"236","0f60e71e-18fb-407c-93b7-216725fbd490","2024-07-16","Shovel creek","ShCr1","A","3 m",NA,"","Betula neoalaskana","",0.1,"","1351e35e-f4b4-43fc-a930-f35e4ffbc97e"
"237","0f60e71e-18fb-407c-93b7-216725fbd490","2024-07-16","Shovel creek","ShCr1","A","3 m",NA,"","Fine Woody Debris","",2,"","1351e35e-f4b4-43fc-a930-f35e4ffbc97e"
"238","0f60e71e-18fb-407c-93b7-216725fbd490","2024-07-16","Shovel creek","ShCr1","A","3 m",NA,"","Polygonum alpinum","",0.1,"","1351e35e-f4b4-43fc-a930-f35e4ffbc97e"
"239","104fc3f6-b743-48ae-82e3-8942525b1aa5","2024-08-03","Teklanika ","Tekl3","C","6 m",NA,"","Arctostaphylos rubra [Arctous rubra]","",2,"","826faea1-af6a-4222-99c5-8def88398a9e"
"240","104fc3f6-b743-48ae-82e3-8942525b1aa5","2024-08-03","Teklanika ","Tekl3","C","6 m",NA,"","Rosa acicularis","",3,"","826faea1-af6a-4222-99c5-8def88398a9e"
"241","104fc3f6-b743-48ae-82e3-8942525b1aa5","2024-08-03","Teklanika ","Tekl3","C","6 m",NA,"","Epilobium angustifolium [Chamerion angustifolium]","",6,"","826faea1-af6a-4222-99c5-8def88398a9e"
"242","104fc3f6-b743-48ae-82e3-8942525b1aa5","2024-08-03","Teklanika ","Tekl3","C","6 m",NA,"","Equisetum scirpoides","",1,"","826faea1-af6a-4222-99c5-8def88398a9e"
"243","104fc3f6-b743-48ae-82e3-8942525b1aa5","2024-08-03","Teklanika ","Tekl3","C","6 m",NA,"","Calamagrostis canadensis","",0.1,"","826faea1-af6a-4222-99c5-8def88398a9e"
"244","104fc3f6-b743-48ae-82e3-8942525b1aa5","2024-08-03","Teklanika ","Tekl3","C","6 m",NA,"","Equisetum arvense","",4,"","826faea1-af6a-4222-99c5-8def88398a9e"
"245","104fc3f6-b743-48ae-82e3-8942525b1aa5","2024-08-03","Teklanika ","Tekl3","C","6 m",NA,"","Vaccinium uliginosum","",0.1,"","826faea1-af6a-4222-99c5-8def88398a9e"
"246","104fc3f6-b743-48ae-82e3-8942525b1aa5","2024-08-03","Teklanika ","Tekl3","C","6 m",NA,"","Ledum palustre subsp. groenlandicum [Rhododendron groenlandicum]","",1,"","826faea1-af6a-4222-99c5-8def88398a9e"
"247","104fc3f6-b743-48ae-82e3-8942525b1aa5","2024-08-03","Teklanika ","Tekl3","C","6 m",NA,"","Betula nana","",23,"","826faea1-af6a-4222-99c5-8def88398a9e"
"248","104fc3f6-b743-48ae-82e3-8942525b1aa5","2024-08-03","Teklanika ","Tekl3","C","6 m",NA,"","Salix spp","",5,"","826faea1-af6a-4222-99c5-8def88398a9e"
"249","104fc3f6-b743-48ae-82e3-8942525b1aa5","2024-08-03","Teklanika ","Tekl3","C","6 m",NA,"","","Irisitosa spp",1,"","826faea1-af6a-4222-99c5-8def88398a9e"
"250","104fc3f6-b743-48ae-82e3-8942525b1aa5","2024-08-03","Teklanika ","Tekl3","C","6 m",NA,"","Potentilla fruticose [Dasiphora fruticosa]","",0.1,"","826faea1-af6a-4222-99c5-8def88398a9e"
"251","104fc3f6-b743-48ae-82e3-8942525b1aa5","2024-08-03","Teklanika ","Tekl3","C","6 m",NA,"","Coarse woody debris","",0.1,"","826faea1-af6a-4222-99c5-8def88398a9e"
"252","104fc3f6-b743-48ae-82e3-8942525b1aa5","2024-08-03","Teklanika ","Tekl3","C","6 m",NA,"","Rubus chamaemorus","",0.1,"","826faea1-af6a-4222-99c5-8def88398a9e"
"253","1101beb4-4ee0-4cee-a1cf-5a455690eff1","2024-07-23","Hess Creek","HeCr6","A","9 m",NA,"","Arctostaphylos rubra [Arctous rubra]","",3,"","0042b431-598c-4651-a42d-883bb7c6fcdb"
"254","1101beb4-4ee0-4cee-a1cf-5a455690eff1","2024-07-23","Hess Creek","HeCr6","A","9 m",NA,"","Rubus chamaemorus","",1,"","0042b431-598c-4651-a42d-883bb7c6fcdb"
"255","1101beb4-4ee0-4cee-a1cf-5a455690eff1","2024-07-23","Hess Creek","HeCr6","A","9 m",NA,"","Vaccinium uliginosum","",16,"","0042b431-598c-4651-a42d-883bb7c6fcdb"
"256","1101beb4-4ee0-4cee-a1cf-5a455690eff1","2024-07-23","Hess Creek","HeCr6","A","9 m",NA,"","","Carex",0.1,"","0042b431-598c-4651-a42d-883bb7c6fcdb"
"257","1101beb4-4ee0-4cee-a1cf-5a455690eff1","2024-07-23","Hess Creek","HeCr6","A","9 m",NA,"","Salix spp","",0.1,"","0042b431-598c-4651-a42d-883bb7c6fcdb"
"258","1101beb4-4ee0-4cee-a1cf-5a455690eff1","2024-07-23","Hess Creek","HeCr6","A","9 m",NA,"","Equisetum arvense","",1,"","0042b431-598c-4651-a42d-883bb7c6fcdb"
