fire,site,plot,unique_site_id,date,official_fire_scar,latitude,longitude,lat_NAD83,lon_NAD83,elevation,slope,aspect,moisture_class,moisture_numeric,recent_burn,second_burn,triple_burn,reburn_age_original_estimate,triple_age,std_age_max,std_age_min,std_age_avg,StdAge,reburn_class_original,Stdage_final,reburn_class_final,pre_fire_vegetation,site_notes,dens.trees,basal.area.trees,dens.shrubs,basal.area.shrubs,ForestType,prefire.trees.biomass,prefire.trees.carbon,combustion.trees.biomass,combustion.trees.carbon,postfire.trees.biomass,postfire.trees.carbon,prefire.shrubs.biomass,prefire.shrubs.carbon,combustion.shrubs.biomass,combustion.shrubs.carbon,postfire.shrubs.biomass,postfire.shrubs.carbon,prefire.snags.biomass,prefire.snags.carbon,combustion.snags.biomass,combustion.snags.carbon,postfire.snags.biomass,postfire.snags.carbon,post.cwd.carbon,pre.cwd.carbon,combustion.cwd.carbon,prefire.above,postfire.above,combustion.above,thaw_d,residualSOL_depth,burn_depth,prefireSOL_depth,residualSOL.C,SOL.C.Combusted,prefireSOL.C,totalC.combusted,prefire.carbon.total,postfire.carbon.total
BigTractor,262,C,65,7/20/2022,Tractor Trail 2,66.36760438,-143.613395,1859714.789,464279.0853,268,0,0,xeric,1,2019,1996,NA,23,NA,24,21,22.7,22.7,SHORT,23,SHORT,Aspen ,Aspen w salix near edge of unburned spruce stand slight slope,0.25,6.541974002,0.1,0.34636059,POTR,1787.443642,893.7218211,37.18242734,18.59121367,1750.261215,875.1306074,18.03652722,9.018263608,18.03652722,9.018263608,0,0,0,0,0,0,0,0,721.4427754,1668.227402,946.784627,2570.967487,1596.573383,974.3941043,NA,0,8.956990376,8.956990376,0,3529.864808,3529.864808,4504.258913,6100.832295,1596.573383
BigTractor,39,A,60,7/20/2022,Tractor Trail 2,66.37230751,-143.6317154,1860103.373,463385.5306,270,0,45,mesic-subxeric,3,2019,1996,NA,23,NA,45,16,20.6,20.6,SHORT,23,SHORT,Spruce aspen ,North facing a bit,0.45,6.797621104,1.1,1.716094987,MIXED,1920.709941,960.3549706,210.4076617,105.2038308,1710.30228,855.1511398,83.50004812,41.75002406,8.431009341,4.215504671,75.06903878,37.53451939,0,0,0,0,0,0,113.845933,455.3837321,341.5377991,1457.488727,1006.531592,450.9571346,NA,0,11.89582119,11.89582119,0,4731.764484,4731.764484,5182.721618,6189.253211,1006.531592
BigTractor,39,B,60,7/20/2022,Tractor Trail 2,66.37230751,-143.6317154,1860103.373,463385.5306,270,0,45,mesic-subxeric,3,2019,1996,NA,23,NA,45,16,20.6,20.6,SHORT,23,SHORT,Spruce aspen ,North facing a bit,0.2,1.127439064,NA,NA,PIMA,301.7536104,150.8768052,24.57444753,12.28722376,277.1791629,138.5895814,0,0,0,0,0,0,0,0,0,0,0,0,63.2411557,252.9646228,189.7234671,403.841428,201.8307371,202.0106908,NA,0,8.2,8.2,0,2804.279811,2804.279811,3006.290502,3208.121239,201.8307371
BigTractor,39,C,60,7/20/2022,Tractor Trail 2,66.37230751,-143.6317154,1860103.373,463385.5306,270,0,45,mesic-subxeric,3,2019,1996,NA,23,NA,45,16,20.6,20.6,SHORT,23,SHORT,Spruce aspen ,North facing a bit,0.65,1.657190125,1.3,3.685873581,MIXED,439.1851931,219.5925966,37.21604815,18.60802408,401.969145,200.9845725,188.5164083,94.25820413,28.25300446,14.12650223,160.2634038,80.1317019,0,0,0,0,0,0,125.777764,214.6407781,88.86301407,528.4915788,406.8940384,121.5975404,NA,0,10.2,10.2,0,4057.222865,4057.222865,4178.820405,4585.714443,406.8940384
BigTractor,90,A,61,7/20/2022,Tractor Trail 2,66.37074257,-143.6351275,1859907.689,463261.3209,276,0,340,subxeric,2,2019,1996,NA,23,NA,24,19,22,22,SHORT,23,SHORT,White spruce,No trees,0.4,0.342433599,0.7,0.857654794,MIXED,70.08395306,35.04197653,6.67310627,3.336553135,63.41084679,31.7054234,41.52176755,20.76088377,40.59402816,20.29701408,0.927739386,0.463869693,0,0,0,0,0,0,0,0,0,55.8028603,32.16929309,23.63356722,NA,0,15.34919805,15.34919805,0,6105.403656,6105.403656,6129.037223,6161.206516,32.16929309
BigTractor,145,A,63,7/20/2022,Tractor Trail 2,66.36867043,-143.6329581,1859695.237,463393.3127,278,0,265,mesic,4,2019,1996,NA,23,NA,21,18,19,19,SHORT,23,SHORT,Spruce ,Spruce with heavy salix wettest plot,0.1,0.480663676,4.2,5.264523889,BENE,133.1411765,66.57058827,2.682349266,1.341174633,130.4588273,65.22941364,252.5187025,126.2593512,252.5187025,126.2593512,0,0,0,0,0,0,0,0,55.33242579,110.6648516,55.33242579,303.4947911,120.5618394,182.9329516,NA,0,7.386497212,7.386497212,0,2910.948373,2910.948373,3093.881325,3214.443164,120.5618394
BigTractor,145,B,63,7/20/2022,Tractor Trail 2,66.36867043,-143.6329581,1859695.237,463393.3127,278,0,265,mesic,4,2019,1996,NA,23,NA,21,18,19,19,SHORT,23,SHORT,Spruce ,Spruce with heavy salix wettest plot,0.15,0.35931966,1.1,3.616758542,PIGL,77.46432875,38.73216438,14.17894149,7.089470743,63.28538727,31.64269363,187.4758555,93.73792774,121.6126667,60.80633336,65.86318875,32.93159437,0,0,0,0,0,0,0,0,0,132.4700921,64.574288,67.8958041,NA,0.25,8.859943315,9.109943315,189.0833725,3051.560705,3240.644077,3119.456509,3373.114169,253.6576605
BigTractor,145,C,63,7/20/2022,Tractor Trail 2,66.36867043,-143.6329581,1859695.237,463393.3127,278,0,265,mesic,4,2019,1996,NA,23,NA,21,18,19,19,SHORT,23,SHORT,Spruce ,Spruce with heavy salix wettest plot,0.05,0.30787608,0.6,1.206371579,PIGL,57.26509963,28.63254981,16.08330256,8.041651281,41.18179706,20.59089853,59.90990591,29.95495295,39.38974209,19.69487105,20.52016382,10.26008191,0,0,0,0,0,0,69.07837594,276.3135038,207.2351278,334.9010065,99.92935638,234.9716501,NA,0,14.82439215,14.82439215,0,4189.637916,4189.637916,4424.609566,4524.538922,99.92935638
BigTractor,158,A,64,7/20/2022,Tractor Trail 2,66.36946939,-143.6194251,1859877.475,463979.4605,281,0,0,subxeric,2,2019,1996,NA,23,NA,24,23,23.3,23.3,SHORT,23,SHORT,Birch. But spruce b4 1996 fire.,All trees fallen over. Lots of burned spruce cwd. Aspen regen from seed. ,0.3,0.360497757,0.3,0.53014376,BENE,80.3083612,40.1541806,1.383803636,0.691901818,78.92455756,39.46227878,26.05074902,13.02537451,26.05074902,13.02537451,0,0,0,0,0,0,0,0,190.9828595,450.9917582,260.0088987,504.1713133,230.4451382,273.726175,NA,0,7.540431412,7.540431412,0,2971.612379,2971.612379,3245.338554,3475.783692,230.4451382
BigTractor,158,B,64,7/20/2022,Tractor Trail 2,66.36946939,-143.6194251,1859877.475,463979.4605,281,0,0,subxeric,2,2019,1996,NA,23,NA,24,23,23.3,23.3,SHORT,23,SHORT,Birch. But spruce b4 1996 fire.,All trees fallen over. Lots of burned spruce cwd. Aspen regen from seed. ,0.2,0.613395966,NA,NA,BENE,163.6436833,81.82184165,3.438012205,1.719006102,160.2056711,80.10283555,0,0,0,0,0,0,0,0,0,0,0,0,80.02224358,320.0889743,240.0667307,401.910816,160.1250791,241.7857368,NA,0,7.333456878,7.333456878,0,2890.045682,2890.045682,3131.831419,3291.956498,160.1250791
BigTractor,158,C,64,7/20/2022,Tractor Trail 2,66.36946939,-143.6194251,1859877.475,463979.4605,281,0,0,subxeric,2,2019,1996,NA,23,NA,24,23,23.3,23.3,SHORT,23,SHORT,Birch. But spruce b4 1996 fire.,All trees fallen over. Lots of burned spruce cwd. Aspen regen from seed. ,0.05,0.942870495,NA,NA,BENE,312.4922701,156.246135,4.374891781,2.18744589,308.1173783,154.0586891,0,0,0,0,0,0,0,0,0,0,0,0,38.97343006,155.8937202,116.9202902,312.1398552,193.0321192,119.1077361,NA,0,7.333456878,7.333456878,0,2890.045682,2890.045682,3009.153418,3202.185537,193.0321192
BigTractor,262,A,65,7/20/2022,Tractor Trail 2,66.36760438,-143.613395,1859714.789,464279.0853,268,0,0,xeric,1,2019,1996,NA,23,NA,24,21,22.7,22.7,SHORT,23,SHORT,Aspen ,Aspen w salix near edge of unburned spruce stand slight slope,0.15,1.789529715,0.6,1.097986632,POTR,458.2293307,229.1146653,26.50684215,13.25342107,431.7224885,215.8612443,54.51273831,27.25636916,54.51273831,27.25636916,0,0,0,0,0,0,0,0,96.60237707,386.4095083,289.8071312,642.7805427,312.4636214,330.3169214,NA,0,13.45,13.45,0,5300.517214,5300.517214,5630.834135,5943.297757,312.4636214
BigTractor,262,B,65,7/20/2022,Tractor Trail 2,66.36760438,-143.613395,1859714.789,464279.0853,268,0,0,xeric,1,2019,1996,NA,23,NA,24,21,22.7,22.7,SHORT,23,SHORT,Aspen ,Aspen w salix near edge of unburned spruce stand slight slope,0.1,1.18438043,1.9,2.320851573,POTR,291.2710341,145.635517,13.78431272,6.892156358,277.4867214,138.7433607,113.0169012,56.5084506,113.0169012,56.5084506,0,0,0,0,0,0,0,0,105.2912129,421.1648516,315.8736387,623.3088192,244.0345736,379.2742456,NA,0,9.027619493,9.027619493,0,3557.699072,3557.699072,3936.973318,4181.007891,244.0345736
BigTractor,90,B,61,7/20/2022,Tractor Trail 2,66.37074257,-143.6351275,1859907.689,463261.3209,276,0,340,subxeric,2,2019,1996,NA,23,NA,24,19,22,22,SHORT,23,SHORT,White spruce,No trees,0.05,0.000392699,0.2,4.085641246,MIXED,0,0,0,0,0,0,255.566432,127.783216,212.5539634,106.2769817,43.0124686,21.5062343,0,0,0,0,0,0,0,0,0,127.783216,21.5062343,106.2769817,NA,1,14.34919805,15.34919805,507.5091462,5707.636708,6215.145855,5813.91369,6342.929071,529.0153805
BigTractor,90,C,61,7/20/2022,Tractor Trail 2,66.37074257,-143.6351275,1859907.689,463261.3209,276,0,340,subxeric,2,2019,1996,NA,23,NA,24,19,22,22,SHORT,23,SHORT,White spruce,No trees,0.05,0.000392699,0.1,0.96211275,MIXED,0,0,0,0,0,0,55.40994612,27.70497306,55.40994612,27.70497306,0,0,0,0,0,0,0,0,0,0,0,27.70497306,0,27.70497306,NA,0,15.34919805,15.34919805,0,6105.403656,6105.403656,6133.108629,6133.108629,0
BitzshitiniCosnaLittle,46,A,159,7/14/2023,Bitzshitini,64.574387,-151.786093,1625352.878,106005.041,141,1,60,mesic,4,2022,2011,1975,11,36,75,29,53,53,TRIPLE,53,TRIPLE-MID,Black spruce,"Trans bearing 72. Site in an island of black spruce, with several individuals still green. No site level topography. Peachy burn pattern, sphagnum hummocks are large and many are unburned. Forest edge is 50m to the NE. ",0.85,0.006675884,0.2,0.014137167,PIMA,18.8298,9.4149,3.832546963,1.916273482,14.99725304,7.498626518,0.260345547,0.130172773,0.011962812,0.005981406,0.248382735,0.124191367,62.97501947,31.48750973,16.38739911,8.193699557,46.58762035,23.29381018,0,0,0,41.0325825,30.91662807,10.11595445,37,30,8.075,38.075,10222.22379,1383.451639,11605.67543,1393.567593,11646.70801,10253.14042
BitzshitiniCosnaLittle,47,A,160,7/15/2023,Bitzshitini,64.578601,-151.760071,1625864.531,107234.688,128,1,115,mesic-subxeric,3,2022,2011,1975,11,36,40,36,38.3,38.3,TRIPLE,38.3,TRIPLE-MID,Black spruce. ,Trans bearing 74. Moisture class may be mesic. Mineral soils very fine clay. Site located 40m from meadow edge. Live black spruce are present at site. Uniform burn pattern. ,1.85,0.870613864,6,0.648738883,PIMA,471.4364,235.7182,151.7846201,75.89231004,319.6517799,159.82589,17.53771484,8.768857421,16.19876615,8.099383076,1.338948692,0.669474346,203.7006419,101.850321,70.35321632,35.17660816,133.3474256,66.67371281,0,0,0,346.3373784,227.1690772,119.1683013,84.5,11.5,6.7,18.2,4482.039558,1301.347647,5783.387205,1420.515948,6129.724583,4709.208635
BitzshitiniCosnaLittle,47,B,160,7/15/2023,Bitzshitini,64.578601,-151.760071,1625864.531,107234.688,128,1,115,mesic-subxeric,3,2022,2011,1975,11,36,40,36,38.3,38.3,TRIPLE,38.3,TRIPLE-MID,Black spruce. ,Trans bearing 74. Moisture class may be mesic. Mineral soils very fine clay. Site located 40m from meadow edge. Live black spruce are present at site. Uniform burn pattern. ,2.7,0.819562984,2.3,1.073639289,PIMA,325.8608,162.9304,153.6126131,76.80630656,172.2481869,86.12409344,36.3932034,18.1966017,30.67168635,15.33584317,5.721517049,2.860758524,5.466632144,2.733316072,4.099974108,2.049987054,1.366658036,0.683329018,59.2875,79.05,19.7625,262.9103178,148.955681,113.9546368,86,12.625,7.7,20.325,4998.576838,1526.123863,6524.7007,1640.078499,6787.611018,5147.532519
BitzshitiniCosnaLittle,46,B,159,7/14/2023,Bitzshitini,64.574387,-151.786093,1625352.878,106005.041,141,1,60,mesic,4,2022,2011,1975,11,36,75,29,53,53,TRIPLE,53,TRIPLE-MID,Black spruce,"Trans bearing 72. Site in an island of black spruce, with several individuals still green. No site level topography. Peachy burn pattern, sphagnum hummocks are large and many are unburned. Forest edge is 50m to the NE. ",0.85,0.006675884,0.3,0.009424778,PIMA,43.6887,21.84435,7.960495303,3.980247652,35.7282047,17.86410235,0.146525407,0.073262704,0.060749363,0.030374681,0.085776044,0.042888022,6.212706318,3.106353159,0.054886311,0.027443155,6.157820007,3.078910004,45.8875,65.65,19.7625,90.67396586,66.87340038,23.80056549,38,40,5.2,45.2,14288.84064,826.487181,15115.32782,850.2877465,15206.00179,14355.71404
BitzshitiniCosnaLittle,46,C,159,7/14/2023,Bitzshitini,64.574387,-151.786093,1625352.878,106005.041,141,1,60,mesic,4,2022,2011,1975,11,36,75,29,53,53,TRIPLE,53,TRIPLE-MID,Black spruce,"Trans bearing 72. Site in an island of black spruce, with several individuals still green. No site level topography. Peachy burn pattern, sphagnum hummocks are large and many are unburned. Forest edge is 50m to the NE. ",0.4,0.003141593,0.9,0.076183622,PIMA,13.7808,6.8904,0.81884618,0.40942309,12.96195382,6.48097691,1.48953969,0.744769845,0.468458411,0.234229205,1.021081279,0.510540639,16.7529483,8.376474152,0.586611936,0.293305968,16.16633637,8.083168184,33.5,40.2,6.7,56.211644,48.57468573,7.636958263,39.5,37.25,3.7,40.95,13151.77817,539.8612575,13691.63942,547.4982158,13747.85107,13200.35285
BitzshitiniCosnaLittle,44,A,157,7/14/2023,Bitzshitini,64.574079,-151.778967,1625329.928,106347.266,136,3,74,mesic,4,2022,2011,1975,11,36,38,30,32.7,32.7,TRIPLE,32.7,TRIPLE-MID,"Low B glandulosa, occasional black spruce",Trans bearing 158. Site located on large open plain. Uniform burn pattern throughout. Little to no topography at site level. Unburned stand of birch in the far distance to the N. ,0.45,0.003534292,5.4,1.183595032,PIMA,80.6058,40.3029,23.91133507,11.95566754,56.69446493,28.34723246,35.53008226,17.76504113,28.42096802,14.21048401,7.109114241,3.554557121,0,0,0,0,0,0,0,0,0,58.06794113,31.90178958,26.16615155,55.5,18.25,14.45,32.7,6420.402699,2780.430556,9200.833255,2806.596707,9258.901196,6452.304489
BitzshitiniCosnaLittle,44,B,157,7/14/2023,Bitzshitini,64.574079,-151.778967,1625329.928,106347.266,136,3,74,mesic,4,2022,2011,1975,11,36,38,30,32.7,32.7,TRIPLE,32.7,TRIPLE-MID,"Low B glandulosa, occasional black spruce",Trans bearing 158. Site located on large open plain. Uniform burn pattern throughout. Little to no topography at site level. Unburned stand of birch in the far distance to the N. ,0.25,0.001963495,11.4,2.139424597,PIMA,7.3656,3.6828,2.671223054,1.335611527,4.694376946,2.347188473,52.81190495,26.40595248,50.24374834,25.12187417,2.568156617,1.284078309,0.953434848,0.476717424,0.238358712,0.119179356,0.715076136,0.357538068,0,0,0,30.5654699,3.98880485,26.57666505,62.5,24.75,7.45,32.2,9153.729986,1255.43157,10409.16156,1282.008235,10439.72703,9157.718791
BitzshitiniCosnaLittle,44,C,157,7/14/2023,Bitzshitini,64.574079,-151.778967,1625329.928,106347.266,136,3,74,mesic,4,2022,2011,1975,11,36,38,30,32.7,32.7,TRIPLE,32.7,TRIPLE-MID,"Low B glandulosa, occasional black spruce",Trans bearing 158. Site located on large open plain. Uniform burn pattern throughout. Little to no topography at site level. Unburned stand of birch in the far distance to the N. ,0.1,0.000785398,12.4,2.486570585,PIMA,38.61,19.305,18.97123485,9.485617426,19.63876515,9.819382574,70.6197534,35.3098767,62.500798,31.250399,8.118955398,4.059477699,0,0,0,0,0,0,3.35,13.4,10.05,68.0148767,17.22886027,50.78601643,50,23,7.95,30.95,8404.694267,1366.314608,9771.008875,1417.100624,9839.023751,8421.923127
BitzshitiniCosnaLittle,45,A,158,7/14/2023,Bitzshitini,64.574818,-151.781771,1625407.842,106210.302,139,2,69,mesic-subhygric,5,2022,2011,1975,11,36,30,19,25,25,TRIPLE,25,TRIPLE-SHORT,"Very small black spruce, B glanduloSA dominant shrub. ",Transect bearing 153. Site located on large featureless plain. Upslope of site 44. Medium height tussocks. ,NA,NA,14.3,1.135685744,PIMA,NA,0,NA,0,NA,0,22.54708635,11.27354317,13.20363853,6.601819265,9.343447816,4.671723908,32.43673362,16.21836681,26.77630947,13.38815474,5.660424141,2.830212071,26.125,52.25,26.125,79.74190998,33.62693598,46.11497401,53,28.875,7.7,36.575,10831.44115,1312.6905,12144.13165,1358.805474,12223.87356,10865.06809
BitzshitiniCosnaLittle,45,B,158,7/14/2023,Bitzshitini,64.574818,-151.781771,1625407.842,106210.302,139,2,69,mesic-subhygric,5,2022,2011,1975,11,36,30,19,25,25,TRIPLE,25,TRIPLE-SHORT,"Very small black spruce, B glanduloSA dominant shrub. ",Transect bearing 153. Site located on large featureless plain. Upslope of site 44. Medium height tussocks. ,0.05,0.000392699,13.4,0.958971158,PIMA,23.2848,11.6424,9.916308587,4.958154293,13.36849141,6.684245707,18.99274549,9.496372745,8.709749653,4.354874826,10.28299584,5.141497919,0,0,0,0,0,0,0,0,0,21.13877275,11.82574363,9.313029119,43.5,31.25,6.2,37.45,11875.45798,1032.60162,12908.0596,1041.914649,12929.19837,11887.28372
BitzshitiniCosnaLittle,45,C,158,7/14/2023,Bitzshitini,64.574818,-151.781771,1625407.842,106210.302,139,2,69,mesic-subhygric,5,2022,2011,1975,11,36,30,19,25,25,TRIPLE,25,TRIPLE-SHORT,"Very small black spruce, B glanduloSA dominant shrub. ",Transect bearing 153. Site located on large featureless plain. Upslope of site 44. Medium height tussocks. ,0.15,0.001178097,16.2,1.491471112,PIMA,9.3258,4.6629,1.420772516,0.710386258,7.905027484,3.952513742,30.32946363,15.16473181,19.64242706,9.821213529,10.68703657,5.343518285,8.069628036,4.034814018,0,0,8.069628036,4.034814018,0,0,0,23.86244583,13.33084605,10.53159979,42,34.25,8.95,43.2,13212.86979,1586.010329,14798.88012,1596.541929,14822.74256,13226.20064
BitzshitiniCosnaLittle,48,C,161,7/15/2023,Bitzshitini,64.578307,-151.7637,1625825.894,107062.123,130,2,103,mesic-subxeric,3,2022,2011,1975,11,36,38,36,37.3,37.3,TRIPLE,37.3,TRIPLE-MID,"Black spruce, large willow","Trans bearing 227. Site located 50 m from meadow, in spruce stand with salix spp regenerating. Small slope on a landscape level towards meadow but local topography is fairly level. Burn pattern is consistent through ground cover. ",1.4,3.158478714,3.3,10.54239955,PIMA,964.0615,482.03075,444.6569917,222.3284959,519.4045083,259.7022541,585.9353735,292.9676868,505.2381723,252.6190862,80.69720122,40.34860061,169.6341864,84.81709322,66.20042475,33.10021238,103.4337617,51.71688085,56.6125,119.25,62.6375,979.06553,408.3802356,570.6852945,NA,9,9.2,18.2,3957.743179,2273.37171,6231.11489,2844.057005,7210.18042,4366.123415
BitzshitiniCosnaLittle,47,C,160,7/15/2023,Bitzshitini,64.578601,-151.760071,1625864.531,107234.688,128,1,115,mesic-subxeric,3,2022,2011,1975,11,36,40,36,38.3,38.3,TRIPLE,38.3,TRIPLE-MID,Black spruce. ,Trans bearing 74. Moisture class may be mesic. Mineral soils very fine clay. Site located 40m from meadow edge. Live black spruce are present at site. Uniform burn pattern. ,3.2,1.527992127,2.3,3.079546199,PIMA,753.8418769,376.9209384,314.5182696,157.2591348,439.3236073,219.6618036,150.8133077,75.40665385,150.4339077,75.21695386,0.379399977,0.189699988,34.4958448,17.2479224,12.80121082,6.400605412,21.69463398,10.84731699,10.05,26.8,16.75,496.3755147,240.7488206,255.6266941,89,12,9.2,21.2,4187.096943,1615.287692,5802.384635,1870.914386,6298.76015,4427.845764
BitzshitiniCosnaLittle,48,A,161,7/15/2023,Bitzshitini,64.578307,-151.7637,1625825.894,107062.123,130,2,103,mesic-subxeric,3,2022,2011,1975,11,36,38,36,37.3,37.3,TRIPLE,37.3,TRIPLE-MID,"Black spruce, large willow","Trans bearing 227. Site located 50 m from meadow, in spruce stand with salix spp regenerating. Small slope on a landscape level towards meadow but local topography is fairly level. Burn pattern is consistent through ground cover. ",1.1,3.614795047,4,16.13364907,PIMA,1140.9175,570.45875,443.5035546,221.7517773,697.4139454,348.7069727,941.2835398,470.6417699,915.8686965,457.9343483,25.41484324,12.70742162,136.5671273,68.28356367,59.19951708,29.59975854,77.36761026,38.68380513,0,0,0,1109.384084,400.0981995,709.2858841,NA,8.5,10.2,18.7,3335.18534,2053.429346,5388.614686,2762.71523,6497.99877,3735.28354
BitzshitiniCosnaLittle,48,B,161,7/15/2023,Bitzshitini,64.578307,-151.7637,1625825.894,107062.123,130,2,103,mesic-subxeric,3,2022,2011,1975,11,36,38,36,37.3,37.3,TRIPLE,37.3,TRIPLE-MID,"Black spruce, large willow","Trans bearing 227. Site located 50 m from meadow, in spruce stand with salix spp regenerating. Small slope on a landscape level towards meadow but local topography is fairly level. Burn pattern is consistent through ground cover. ",1.55,7.418871051,2.9,3.976470901,PIMA,1940.419,970.2095,810.3543398,405.1771699,1130.06466,565.0323301,195.6888636,97.84443181,166.352827,83.17641351,29.33603661,14.66801831,67.89203537,33.94601768,17.39975884,8.699879421,50.49227653,25.24613826,246.925,480.45,233.525,1582.449949,851.8714867,730.5784628,NA,8.625,7.7,16.325,3765.130088,1798.753387,5563.883475,2529.33185,7146.333425,4617.001575
BitzshitiniCosnaLittle,49,A,162,7/15/2023,Bitzshitini,64.579701,-151.767221,1625975.657,106888.392,131,2,63,subhygric,6,2022,2011,1975,11,36,40,37,38.7,38.7,TRIPLE,38.7,TRIPLE-MID,Black spruce at 0m end. Large willow dominant at site level. ,Trans bearing 346. Site located near forest edge. Standing water and large sphagnum hummocks present. Hill to the N is unburned birch trees. Variable burn pattern. ,0.45,4.326365783,6.3,4.526249616,PIMA,1086.0395,543.01975,187.0411351,93.52056755,898.9983649,449.4991824,216.1173988,108.0586994,77.33942633,38.66971317,138.7779725,69.38898624,0,0,0,0,0,0,0,0,0,651.0784494,518.8881686,132.1902807,52.5,26.5,9.95,36.45,11321.40919,1773.793481,13095.20267,1905.983762,13746.28112,11840.29735
BitzshitiniCosnaLittle,49,B,162,7/15/2023,Bitzshitini,64.579701,-151.767221,1625975.657,106888.392,131,2,63,subhygric,6,2022,2011,1975,11,36,40,37,38.7,38.7,TRIPLE,38.7,TRIPLE-MID,Black spruce at 0m end. Large willow dominant at site level. ,Trans bearing 346. Site located near forest edge. Standing water and large sphagnum hummocks present. Hill to the N is unburned birch trees. Variable burn pattern. ,0.05,0.000392699,13.6,8.34328469,PIMA,0,0,0,0,0,0,371.5954268,185.7977134,193.5024452,96.75122262,178.0929815,89.04649076,0,0,0,0,0,0,0,0,0,185.7977134,89.04649076,96.75122262,55.5,26.5,9.45,35.95,11321.40919,1672.910265,12994.31945,1769.661487,13180.11716,11410.45568
BitzshitiniCosnaLittle,49,C,162,7/15/2023,Bitzshitini,64.579701,-151.767221,1625975.657,106888.392,131,2,63,subhygric,6,2022,2011,1975,11,36,40,37,38.7,38.7,TRIPLE,38.7,TRIPLE-MID,Black spruce at 0m end. Large willow dominant at site level. ,Trans bearing 346. Site located near forest edge. Standing water and large sphagnum hummocks present. Hill to the N is unburned birch trees. Variable burn pattern. ,0.05,0.000392699,6.1,5.256669908,PIMA,0,0,0,0,0,0,246.7553807,123.3776904,94.91463695,47.45731847,151.8407438,75.92037188,0,0,0,0,0,0,0,0,0,123.3776904,75.92037188,47.45731847,69,27.625,6.95,34.575,11882.87323,1165.703347,13048.57658,1213.160665,13171.95427,11958.7936
